Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
93960-MAD,Male,72,Yes,"Madhya Pradesh",1,17,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.25,2287.25,0,0,842,3128.84,Churned,Competitor,"Competitor had better devices"
14871-KER,Male,30,No,Kerala,6,34,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",94.25,1483.25,0,140,327,1950.29,Churned,Competitor,"Competitor offered higher download speeds"
61770-AND,Male,79,No,"Andhra Pradesh",0,25,"Deal 2",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",99.1,6496.15,0,0,1185,7681.1,Stayed,Other,Other
32028-WES,Male,64,No,"West Bengal",13,20,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,No,No,Yes,"One Year",Yes,"Credit Card",99.65,7181.25,0,0,278,7458.86,Stayed,Other,Other
41652-JAM,Female,43,No,"Jammu & Kashmir",13,28,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.75,799.65,0,0,56,855.95,Churned,Other,"Don't know"
72036-PUN,Male,25,No,Punjab,11,33,"Deal 4",No,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",-3,446.1,0,0,0,446.1,Churned,Attitude,"Attitude of service provider"
16271-MAH,Female,55,Yes,Maharashtra,7,16,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",21.1,490.65,0,0,494,985.05,Stayed,Other,Other
89786-TEL,Female,50,Yes,Telangana,13,4,None,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,"Two Year",No,"Credit Card",35.7,2545.7,0,0,0,2545.7,Stayed,Other,Other
75802-ODI,Male,64,Yes,Odisha,8,17,"Deal 4",No,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",31.1,419.7,0,0,0,419.7,Stayed,Other,Other
29970-UTT,Female,63,No,"Uttar Pradesh",9,36,None,No,No,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,"Two Year",No,"Credit Card",34.25,828.2,0,0,0,828.2,Stayed,Other,Other
71231-RAJ,Female,65,No,Rajasthan,10,6,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",111.15,7737.55,46,0,1621,9311.79,Stayed,Other,Other
64852-HAR,Female,47,No,Haryana,5,22,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",20.3,20.3,0,0,26,46.67,Churned,Price,"Long distance charges"
14646-UTT,Male,83,Yes,"Uttar Pradesh",14,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.85,183.15,0,0,205,388.26,Stayed,Other,Other
17217-MAD,Female,53,No,"Madhya Pradesh",14,30,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.5,225.85,0,0,157,382.95,Stayed,Other,Other
13006-WES,Female,36,No,"West Bengal",0,24,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",89.75,5769.6,19,0,3206,8957.33,Churned,Dissatisfaction,"Network reliability"
51695-MAH,Male,68,Yes,Maharashtra,5,12,"Deal 5",Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",45.1,45.1,0,0,15,60.38,Churned,Attitude,"Attitude of support person"
26401-MAH,Female,63,Yes,Maharashtra,3,4,"Deal 3",Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",79.3,2427.1,0,0,202,2629.3,Stayed,Other,Other
12927-JAM,Male,24,No,"Jammu & Kashmir",0,12,"Deal 4",Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,"Credit Card",44,659.35,0,0,346,1005.54,Stayed,Other,Other
72185-JAM,Male,56,No,"Jammu & Kashmir",13,36,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.35,265.35,0,0,191,456.63,Churned,Attitude,"Attitude of support person"
47396-RAJ,Female,27,No,Rajasthan,9,3,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20,211.95,0,0,511,723.34,Stayed,Other,Other
71651-PUN,Female,19,No,Punjab,13,10,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",113.95,6891.4,0,0,2646,9537.56,Stayed,Other,Other
52380-JAM,Male,56,Yes,"Jammu & Kashmir",8,23,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",80.2,181.1,0,10,53,244.04,Churned,Competitor,"Competitor made better offer"
41646-HAR,Female,39,No,Haryana,0,4,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.05,811.65,0,0,140,951.42,Stayed,Other,Other
63983-KAR,Male,73,No,Karnataka,8,12,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",104.05,7413.55,0,0,3398,10811.61,Stayed,Other,Other
76353-HAR,Male,43,Yes,Haryana,5,36,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",100.35,5681.1,0,0,330,6011.12,Stayed,Other,Other
34927-MAH,Female,22,No,Maharashtra,5,10,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.75,1777.6,0,0,2109,3886.48,Stayed,Other,Other
18571-GUJ,Female,48,No,Gujarat,12,27,"Deal 4",Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",45.25,428.7,45,0,36,419.3,Stayed,Other,Other
21598-PUN,Male,61,Yes,Punjab,7,11,"Deal 4",Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",56.2,1093.4,0,0,764,1857.58,Stayed,Other,Other
59564-PUN,Female,62,Yes,Punjab,14,1,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",76.75,4541.9,0,0,940,5482.36,Stayed,Other,Other
78859-UTT,Male,62,No,"Uttar Pradesh",15,29,"Deal 2",Yes,No,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",69.9,3883.3,0,0,1491,5374.78,Stayed,Other,Other
11290-JAM,Female,70,Yes,"Jammu & Kashmir",0,36,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.45,396.1,0,0,126,522.54,Churned,Competitor,"Competitor made better offer"
35452-KER,Female,58,Yes,Kerala,12,24,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",25.25,1108.2,0,0,1412,2520.66,Stayed,Other,Other
96000-KAR,Male,47,No,Karnataka,9,19,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",111.8,5443.65,0,0,603,6047.01,Stayed,Other,Other
77154-UTT,Female,24,Yes,"Uttar Pradesh",11,8,None,Yes,No,Yes,Cable,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",63.95,2737.05,0,0,241,2977.85,Stayed,Other,Other
82253-ASS,Male,38,Yes,Assam,8,9,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",88.85,6132.7,0,0,2829,8962.18,Stayed,Other,Other
18801-UTT,Female,57,Yes,"Uttar Pradesh",14,17,"Deal 4",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.8,1001.2,22,0,173,1152.71,Stayed,Other,Other
88605-TAM,Female,48,Yes,"Tamil Nadu",10,9,None,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",60,2193.2,0,0,0,2193.2,Stayed,Other,Other
59324-UTT,Female,74,No,"Uttar Pradesh",9,19,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",75.1,1013.35,0,0,636,1649.79,Stayed,Other,Other
91863-KAR,Female,19,No,Karnataka,15,10,None,No,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",50.55,565.35,0,0,0,565.35,Stayed,Other,Other
85470-RAJ,Female,56,Yes,Rajasthan,11,11,None,Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,"One Year",No,"Credit Card",56.1,946.95,0,0,620,1566.94,Stayed,Other,Other
49502-TAM,Female,28,Yes,"Tamil Nadu",6,29,"Deal 4",No,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",40.7,449.3,0,0,0,449.3,Stayed,Other,Other
73468-JHA,Female,21,Yes,Jharkhand,4,12,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",72.2,305.55,0,0,120,425.47,Churned,Dissatisfaction,"Service dissatisfaction"
83934-PUN,Male,61,Yes,Punjab,13,33,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.65,4284.8,0,0,1297,5581.55,Churned,Attitude,"Attitude of support person"
58181-HAR,Female,77,No,Haryana,15,19,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",106.4,2483.5,0,0,405,2888.76,Churned,Dissatisfaction,"Product dissatisfaction"
88971-HAR,Male,38,No,Haryana,5,15,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.5,906.85,0,0,332,1239.31,Stayed,Other,Other
19567-MAD,Female,45,Yes,"Madhya Pradesh",9,30,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",69.55,284.9,0,0,149,433.82,Stayed,Other,Other
61504-PUN,Male,40,No,Punjab,7,11,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",104.5,3684.95,0,0,1573,5258.15,Stayed,Other,Other
75626-TAM,Female,32,Yes,"Tamil Nadu",14,2,None,No,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",49.25,255.6,0,0,0,255.6,Stayed,Other,Other
33345-MAH,Female,33,Yes,Maharashtra,12,17,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",84.9,6065.3,0,0,96,6161.78,Stayed,Other,Other
63463-UTT,Female,64,No,"Uttar Pradesh",9,18,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",79.65,604.7,0,0,282,886.94,Churned,Attitude,"Attitude of support person"
19220-TAM,Male,62,No,"Tamil Nadu",2,36,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.05,1090.1,0,0,1981,3071.38,Stayed,Other,Other
77101-RAJ,Female,26,No,Rajasthan,4,33,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",85.95,514.6,0,0,244,758.44,Stayed,Other,Other
69408-AND,Female,75,Yes,"Andhra Pradesh",9,5,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",103,5166.2,0,0,1787,6953.23,Stayed,Other,Other
91470-HAR,Female,38,No,Haryana,3,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.75,311.6,0,0,52,363.95,Stayed,Other,Other
97189-KAR,Male,29,No,Karnataka,5,20,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",19.65,451.55,0,0,43,494.79,Stayed,Other,Other
56032-TAM,Female,41,Yes,"Tamil Nadu",4,8,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,"Two Year",No,"Bank Withdrawal",80.6,4299.95,0,140,1981,6420.67,Stayed,Other,Other
96129-TAM,Female,23,Yes,"Tamil Nadu",11,12,"Deal 1",Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",81.85,5924.4,0,0,442,6366.73,Stayed,Other,Other
52215-HAR,Female,32,Yes,Haryana,3,36,None,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",49.8,1734.2,0,70,166,1970.46,Stayed,Other,Other
16633-UTT,Female,48,Yes,Uttarakhand,13,3,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",22.95,1014.25,0,0,586,1600.15,Stayed,Other,Other
43742-TAM,Male,57,No,"Tamil Nadu",11,11,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.6,125,0,0,107,232.44,Stayed,Other,Other
87241-TAM,Female,42,No,"Tamil Nadu",4,10,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",73.15,2730.85,0,0,339,3069.76,Stayed,Other,Other
54633-UTT,Male,53,Yes,"Uttar Pradesh",5,20,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.85,93.85,0,0,16,110,Churned,Competitor,"Competitor offered more data"
27382-UTT,Male,63,Yes,"Uttar Pradesh",11,11,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",106.8,5347.95,0,0,530,5877.95,Stayed,Other,Other
25008-BIH,Female,29,Yes,Bihar,14,3,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",97.7,6869.7,0,0,2058,8928.18,Stayed,Other,Other
96389-JAM,Female,56,Yes,"Jammu & Kashmir",15,1,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",75.4,1747.85,0,0,426,2173.37,Churned,Attitude,"Attitude of support person"
58765-HAR,Female,18,No,Haryana,15,1,None,No,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",35.65,425.1,0,0,0,425.1,Stayed,Other,Other
87579-KAR,Female,28,No,Karnataka,15,24,None,Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",66.85,458.1,0,0,337,795.22,Stayed,Other,Other
22792-AND,Female,53,No,"Andhra Pradesh",8,34,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.1,701.3,0,0,52,752.89,Stayed,Other,Other
66301-GUJ,Female,46,Yes,Gujarat,3,30,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.6,1286,0,0,146,1431.73,Stayed,Other,Other
91831-HAR,Female,33,Yes,Haryana,9,13,None,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",56.75,3708.4,0,0,0,3708.4,Stayed,Other,Other
63751-BIH,Female,63,No,Bihar,9,11,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",23.75,1679.25,0,0,1522,3201.33,Stayed,Other,Other
78356-KER,Male,78,No,Kerala,4,28,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",93.55,3055.5,0,0,1470,4525.32,Stayed,Other,Other
86218-HAR,Female,71,Yes,Haryana,7,23,None,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",80.55,5265.1,0,0,1432,6697.3,Churned,Attitude,"Attitude of support person"
24881-HAR,Female,47,Yes,Haryana,7,33,None,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",97.85,1105.4,0,0,303,1408.67,Churned,Competitor,"Competitor offered more data"
97172-WES,Male,78,No,"West Bengal",2,31,"Deal 1",No,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,"Two Year",No,"Credit Card",56.55,3952.65,0,40,0,3992.65,Stayed,Other,Other
29509-KER,Female,54,Yes,Kerala,0,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.7,452.55,0,0,730,1182.39,Stayed,Other,Other
34128-GUJ,Female,48,No,Gujarat,9,32,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.9,689.35,0,0,811,1500.31,Stayed,Other,Other
94541-KAR,Female,26,No,Karnataka,8,33,"Deal 1",Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",94.8,6859.05,0,0,1853,8711.95,Stayed,Other,Other
96254-UTT,Male,46,Yes,"Uttar Pradesh",12,14,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.7,4154.8,0,0,726,4880.68,Churned,Price,"Extra data charges"
82754-MAH,Male,42,Yes,Maharashtra,2,1,None,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",60.3,4109,0,0,0,4109,Stayed,Other,Other
97952-ODI,Female,61,Yes,Odisha,9,19,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.95,2625.55,0,0,848,3473.39,Churned,Attitude,"Attitude of service provider"
71205-AND,Female,48,No,"Andhra Pradesh",7,32,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",50.25,593.75,0,120,559,1272.71,Churned,Price,"Extra data charges"
72285-JAM,Female,45,No,"Jammu & Kashmir",9,20,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",-1,159.45,0,0,10,169.67,Churned,Competitor,"Competitor made better offer"
37737-PUN,Male,52,No,Punjab,11,24,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,"One Year",No,"Credit Card",71.4,4487.3,0,0,871,5358.4,Stayed,Other,Other
13703-TEL,Male,36,Yes,Telangana,5,20,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",75.5,438,0,0,127,565.38,Churned,Dissatisfaction,"Product dissatisfaction"
14600-ASS,Female,51,Yes,Assam,2,30,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",20.5,79.05,0,0,179,257.97,Stayed,Other,Other
25046-HAR,Female,45,Yes,Haryana,8,34,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",90.8,4921.2,0,60,133,5114.23,Stayed,Other,Other
33495-JAM,Female,77,Yes,"Jammu & Kashmir",2,24,"Deal 3",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",90.95,2897.95,26,0,1010,3882.64,Stayed,Other,Other
36279-TAM,Male,49,Yes,"Tamil Nadu",1,15,None,No,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",51.35,2075.1,0,80,0,2155.1,Stayed,Other,Other
24866-HAR,Female,59,Yes,Haryana,6,1,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",20.65,1022.95,0,0,1173,2195.55,Stayed,Other,Other
61836-MAH,Male,37,No,Maharashtra,2,36,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.9,533.5,0,0,107,640.78,Stayed,Other,Other
74699-GUJ,Female,63,No,Gujarat,1,21,"Deal 1",Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",93.25,6688.95,0,0,124,6812.79,Stayed,Other,Other
81858-KER,Female,47,Yes,Kerala,10,8,"Deal 4",Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",80.45,1137.05,0,0,137,1273.83,Stayed,Other,Other
47429-UTT,Female,57,Yes,"Uttar Pradesh",13,3,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",118.35,7804.15,0,0,1518,9322.37,Churned,Competitor,"Competitor had better devices"
36427-TAM,Female,60,Yes,"Tamil Nadu",6,21,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,"One Year",No,"Credit Card",80.9,1714.95,0,60,237,2011.62,Stayed,Other,Other
95736-RAJ,Male,50,No,Rajasthan,1,29,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",83.2,6126.1,0,0,2491,8617.49,Stayed,Other,Other
49485-JAM,Male,57,No,"Jammu & Kashmir",14,2,None,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,No,Month-to-Month,No,"Bank Withdrawal",60.35,1404.65,0,10,647,2061.4,Stayed,Other,Other
72610-MAH,Male,37,No,Maharashtra,4,34,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",20.3,470.6,0,0,374,844.58,Stayed,Other,Other
14743-KAR,Female,75,No,Karnataka,7,30,"Deal 1",No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",64.8,4732.35,0,0,0,4732.35,Stayed,Other,Other
11596-KAR,Female,40,No,Karnataka,15,11,"Deal 4",Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",49.2,571.15,0,80,115,766.11,Stayed,Other,Other
19280-TEL,Female,55,No,Telangana,7,32,"Deal 4",No,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",43.75,903.6,0,0,0,903.6,Churned,Dissatisfaction,"Network reliability"
79601-KAR,Male,46,Yes,Karnataka,12,11,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",No,"Bank Withdrawal",114.55,8306.05,22,40,1576,9900.53,Stayed,Other,Other
75794-GUJ,Female,40,No,Gujarat,1,15,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",26,2006.95,0,0,991,2997.45,Stayed,Other,Other
34626-BIH,Male,42,No,Bihar,14,5,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",54.85,916.15,0,0,0,916.15,Stayed,Other,Other
68634-TEL,Female,19,Yes,Telangana,9,9,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,"Credit Card",80,1706.45,0,50,992,2748.65,Stayed,Other,Other
73015-KER,Male,28,No,Kerala,3,27,None,Yes,No,Yes,"Fiber Optic",Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",90.35,434.5,17,0,75,492.22,Stayed,Other,Other
77495-PUN,Male,44,Yes,Punjab,13,16,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",108.75,7493.05,0,100,3205,10798.1,Stayed,Other,Other
14458-MAH,Female,66,No,Maharashtra,3,1,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20,833.55,0,0,132,965.43,Stayed,Other,Other
69034-UTT,Female,41,No,"Uttar Pradesh",13,2,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",100.4,4303.65,0,0,529,4832.85,Stayed,Other,Other
52609-BIH,Male,25,Yes,Bihar,14,14,"Deal 5",Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,"Credit Card",55.75,266.95,0,0,155,421.55,Stayed,Other,Other
44155-HAR,Female,20,Yes,Haryana,5,9,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",86.4,6058.95,0,0,1105,7164.15,Stayed,Other,Other
32673-RAJ,Male,55,Yes,Rajasthan,8,25,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25,1004.35,0,0,1948,2952.4,Stayed,Other,Other
68697-DEL,Female,31,Yes,Delhi,11,36,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",60.25,1258.35,0,0,156,1413.96,Stayed,Other,Other
47555-GUJ,Female,23,Yes,Gujarat,12,11,None,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",61,2130.45,11,0,886,3005.95,Stayed,Other,Other
